np,nc,no
0.682998,0.130615,18.1165
0.681212,0.0561523,17.9071
0.735146,0.228271,17.6976
0.744382,0.214844,17.6976
0.671735,0.299072,17.6976
0.671757,0.163574,19.059
0.714591,0.161133,20.3156
0.736931,0.235596,21.677
0.725836,0.0756836,22.9336
0.699753,0.0842285,23.3525
0.636432,0.202637,22.7242
0.671812,0.0952148,21.677
0.694138,0.137939,20.1062
0.697866,0.0390625,18.7448
0.720201,0.168457,17.6976
0.645757,0.10376,16.8599
0.671823,0.255127,17.0693
0.67544,0.174561,17.0693
0.671801,0.285645,17.4882
0.703505,0.292969,17.6976
0.684788,0.205078,17.6976
0.684845,0.292969,17.9071
0.632781,0.350342,17.9071
0.658866,0.262451,17.9071
0.757388,0.180664,17.9071
0.751739,0.262451,17.9071
0.677366,0.26001,17.9071
0.668068,0.198975,18.1165
0.737052,0.288086,19.059
0.766898,0.0732422,20.3156
0.727742,0.164795,21.677
0.75003,0.00610352,22.5147
0.723972,0.0732422,23.1431
0.6774,0.0610352,22.7242
0.655024,-0.00488281,21.677
0.604801,-0.0512695,20.1062
0.645788,0.0793457,18.326
0.640086,0.0134277,16.8599
0.584167,0.0695801,15.708
0.619686,0.137939,15.4985
0.694218,0.136719,15.4985
0.753765,0.302734,16.3363
0.789171,0.333252,17.0693
0.85081,0.291748,17.2788
0.858215,0.20874,17.6976
0.826452,0.211182,18.1165
0.742567,0.202637,18.5354
0.690363,0.133057,18.5354
0.748116,0.214844,19.059
0.76121,0.065918,19.2684
0.716502,0.249023,19.6873
0.724043,0.109863,20.944
0.677422,-0.032959,21.8864
0.671746,-0.00854492,22.9336
0.703331,-0.0134277,23.6667
0.671701,0.0646973,23.3525
0.675535,-0.0524902,22.5147
0.664439,0.0524902,20.944
0.656927,0.0610352,19.2684
0.74264,0.159912,17.9071
0.708981,0.118408,16.3363
0.662426,0.253906,16.1268
0.688653,0.251465,16.1268
0.759452,0.258789,16.3363
0.783575,0.3479,16.6504
0.731375,0.415039,16.8599
0.68293,0.339355,17.2788
0.664246,0.239258,17.4882
0.688482,0.263672,18.1165
0.7239,0.274658,18.326
0.720249,0.180664,18.7448
0.716491,0.12207,19.6873
0.692262,0.0488281,19.8968
0.731411,0.108643,20.3156
0.695967,0.106201,21.1534
0.669793,0.0769043,21.8864
0.634562,0.17334,22.3053
0.671912,0.0012207,22.5147
0.681303,0.0695801,22.3053
0.617908,-0.00244141,21.677
0.543262,0.0476074,20.1062
0.533956,0.0390625,18.1165
0.615951,-0.0622559,16.1268
0.653235,0.0769043,14.8702
0.632687,0.158691,13.9277
0.640075,0.294189,13.9277
0.714685,0.29541,14.2419
0.74819,0.38208,14.6608
0.841198,0.367432,15.2891
0.945488,0.332031,16.1268
0.911991,0.426025,17.0693
0.925068,0.439453,18.1165
0.86553,0.362549,19.2684
0.796562,0.366211,20.1062
0.73511,0.131836,20.7345
0.696007,0.0622559,21.4676
0.660589,0.214844,21.4676
0.712709,0.162354,22.0959
0.703493,-0.0476074,22.7242
0.656905,-0.0109863,23.3525
0.697768,0.150146,24.0855
0.694097,-0.0732422,24.0855
0.731272,0,23.6667
0.714662,-0.032959,22.7242
0.705346,-0.0830078,21.1534
0.634541,0.00976563,19.6873
0.653257,0.141602,18.1165
0.764964,0.0866699,17.0693
0.789255,0.17334,16.6504
0.718491,0.175781,16.3363
0.669909,0.174561,16.6504
0.705457,0.258789,16.8599
0.692457,0.294189,17.0693
0.703517,0.245361,17.0693
0.671801,0.144043,17.2788
0.625221,0.196533,17.4882
0.690409,0.19043,17.4882
0.680998,0.257568,17.2788
0.72378,0.249023,17.0693
0.759276,0.108643,16.8599
0.714508,0.197754,17.4882
0.707076,0.162354,18.7448
0.755498,0.164795,19.8968
0.740708,0.0842285,21.1534
0.675714,0.0769043,22.0959
0.60676,0.0866699,22.0959
0.614102,0.0854492,21.677
0.647594,0.0390625,20.5251
0.658747,0.115967,19.2684
0.690341,0.0756836,17.9071
0.71088,0.13916,17.0693
0.681156,0.142822,16.6504
0.677355,0.217285,16.8599
0.66429,0.233154,17.0693
0.712721,0.268555,17.2788
0.768572,0.245361,17.4882
0.831941,0.244141,17.4882
0.776054,0.20874,17.4882
0.710915,0.146484,17.4882
0.714579,0.367432,17.6976
0.682806,0.130615,17.4882
0.688528,0.144043,17.6976
0.707216,0.214844,18.1165
0.755517,0.195313,18.7448
0.748042,0.202637,19.6873
0.727622,0.187988,20.7345
0.748166,-0.00976563,21.8864
0.712727,0.0695801,22.7242
0.707123,0.0842285,23.3525
0.673676,0.0915527,23.1431
0.664344,0.0964355,22.7242
0.684924,0.0634766,21.677
0.716561,0.124512,20.7345
0.682998,0.169678,19.6873
0.701652,0.0195313,18.7448
0.692331,0.102539,18.5354
0.638306,0.195313,18.326
0.630797,0.201416,18.1165
0.669931,0.203857,17.9071
0.647573,0.153809,17.9071
0.61774,0.113525,17.6976
0.666143,0.196533,17.4882
0.703325,0.107422,17.2788
0.708922,0.181885,16.6504
0.725848,0.178223,15.9174
0.753815,0.3479,15.9174
0.744603,0.289307,16.1268
0.729679,0.197754,16.6504
0.735133,0.281982,17.9071
0.723888,0.335693,19.4779
0.779661,0.163574,20.7345
0.738844,0.0854492,22.0959
0.632713,0.151367,22.3053
0.593479,0.0854492,21.8864
0.617581,0.0366211,21.4676
0.701316,0.0793457,20.3156
0.727477,0.0268555,19.4779
0.740672,-0.0146484,18.5354
0.647552,-0.0183105,17.6976
0.683116,-0.102539,17.6976
0.72219,0.0634766,17.6976
0.740757,0.0964355,17.6976
0.774228,0.196533,17.6976
0.737028,0.115967,17.6976
0.755717,0.662842,17.6976
0.735146,0.0427246,17.9071
0.708987,0.130615,17.9071
0.690398,0.212402,17.9071
0.688562,0.130615,18.326
0.766682,0.0683594,18.5354
0.716325,0.161133,19.2684
0.690272,0.162354,19.8968
0.729522,0.0744629,20.944
0.724079,0.0720215,21.677
0.690535,-0.00488281,22.5147
0.701699,0.020752,22.5147
0.681043,0.0915527,22.0959
0.66617,0.0952148,20.7345
0.683072,0.100098,17.6976
0.673721,0.186768,16.1268
0.662426,0.253906,15.4985
0.666203,0.330811,15.4985
0.707193,0.32959,15.708
0.697762,0.34668,16.3363
0.710857,0.34668,16.8599
0.736918,0.384521,17.4882
0.735036,0.239258,18.1165
0.768565,0.200195,18.7448
0.792906,0.263672,19.2684
0.729571,0.102539,19.2684
0.643841,0.262451,19.2684
0.694137,0.109863,19.4779
0.727767,0.109863,19.6873
0.653149,0.196533,20.5251
0.681044,0.101318,21.677
0.720047,0.0927734,22.5147
0.703296,-0.065918,22.9336
0.673599,0.00244141,23.1431
0.666275,0.0561523,22.5147
0.610506,-0.00488281,21.4676
0.58254,0.0415039,20.1062
0.60846,0.0183105,18.5354
0.671656,0.117188,17.2788
0.73506,0.0671387,16.6504
0.807728,0.136719,16.1268
0.81325,0.217285,16.1268
0.71081,0.216064,16.1268
0.696007,0.300293,16.3363
0.699811,0.285645,16.6504
0.716467,0.294189,17.0693
0.712703,0.240479,17.0693
0.677411,0.297852,17.2788
0.694195,0.367432,17.6976
0.750005,0.0561523,18.1165
0.77232,0.130615,18.7448
0.72767,0.301514,19.2684
0.746197,0.161133,20.1062
0.705212,-0.0463867,21.1534
0.716396,0.0744629,22.5147
0.714668,-0.00610352,23.8761
0.681184,0.0671387,24.7139
0.673643,0.0610352,24.9233
0.681105,-0.0439453,24.0855
0.699718,-0.0427246,22.5147
0.656882,-0.0488281,20.944
0.614089,0.0146484,19.4779
0.571258,0.0219727,18.1165
0.619705,0.0939941,17.6976
0.69416,0.106201,17.2788
0.710939,0.198975,17.4882
0.737052,0.292969,17.6976
0.675479,0.205078,17.2788
0.636422,0.26001,17.2788
0.68302,0.350342,17.0693
0.686698,-0.0317383,16.8599
0.671868,0.10376,16.8599
0.679286,0.179443,16.3363
0.778008,0.108643,16.3363
0.789125,0.198975,16.3363
0.777932,0.239258,16.6504
0.809648,0.196533,17.6976
0.757662,0.189209,19.2684
0.694229,0.164795,20.5251
0.720189,0.164795,22.0959
0.677276,0.153809,22.7242
0.666121,0.0549316,22.7242
0.720237,0.129395,22.3053
0.6644,-0.00976563,21.677
0.656883,-0.0366211,20.7345
0.679196,0.0683594,19.8968
0.686652,0.0585938,19.059
0.651214,0.0622559,18.1165
0.669982,-0.00244141,17.6976
0.681167,0.213623,17.4882
0.647552,0.113525,17.0693
0.714591,-0.0256348,16.8599
0.766669,0.125732,16.6504
0.772282,0.200195,16.6504
0.740567,0.131836,16.1268
0.705223,0.294189,15.708
0.75755,0.366211,15.708
0.733184,0.301514,15.9174
0.723828,0.249023,16.1268
0.777867,0.286865,17.6976
0.856095,0.161133,19.2684
0.826382,0.0805664,20.944
0.731429,0.0769043,22.9336
0.735255,0.150146,23.8761
0.701791,0.111084,23.6667
0.651286,0.0549316,23.1431
0.712644,0.0378418,22.0959
0.736931,0.100098,20.944
0.707193,0.10498,20.3156
0.694206,0.100098,19.6873
0.668101,0.174561,19.4779
0.610252,0.0830078,19.2684
0.580436,0.203857,19.059
0.641859,0.0256348,18.7448
0.654872,0.144043,18.1165
0.64947,0.197754,17.9071
0.73899,0.19043,17.6976
0.746295,0.180664,17.2788
0.737071,-0.0598145,16.8599
0.718598,0.26001,16.8599
0.673744,0.111084,17.0693
0.748153,0.197754,17.4882
0.783415,0.194092,18.1165
0.768585,0.269775,19.4779
0.710904,0.0891113,20.7345
0.686686,0.00488281,21.8864
0.671824,0.0866699,22.0959
0.66799,0.0305176,21.8864
0.60844,0.0390625,21.1534
0.554465,0.045166,20.3156
0.692262,-0.012207,19.4779
0.684918,0.0683594,18.7448
0.612249,0.0585938,18.1165
0.677355,0.145264,18.1165
0.768585,0.150146,17.9071
0.831809,0.153809,18.1165
0.757349,0.155029,18.326
0.751851,0.206299,18.326
0.735194,0.0622559,18.5354
0.755717,0.227051,18.326
0.809686,0.0537109,18.1165
0.759339,0.130615,17.9071
0.695973,0.0634766,17.4882
0.664334,0.15625,17.4882
0.692411,0.0244141,17.6976
0.712951,0.128174,18.7448
0.750067,0.140381,20.1062
0.70891,0.147705,21.677
0.645575,0.0769043,22.7242
0.638178,0.0854492,23.1431
0.643797,0.0378418,22.7242
0.694126,0.0964355,22.0959
0.761146,0.045166,20.5251
0.70336,0.137939,19.2684
0.654965,0.169678,18.326
0.686573,0.0964355,17.2788
0.716467,0.256348,17.4882
0.697808,0.212402,17.6976
0.634531,0.170898,17.9071
0.604707,0.203857,18.1165
0.653042,0.205078,18.1165
0.658681,0.201416,18.1165
0.690386,0.263672,18.1165
0.70343,0.26123,18.1165
0.705305,0.0183105,17.9071
0.699742,0.0915527,17.9071
0.690477,0.198975,18.326
0.69801,0.322266,19.2684
0.683088,0.12207,20.3156
0.688653,0.100098,21.4676
0.670004,0.0109863,22.5147
0.718367,0.0671387,22.9336
0.705282,0.0866699,22.3053
0.666148,-0.00488281,21.4676
0.645721,0.0415039,19.4779
0.645619,0.0476074,17.9071
0.634384,0.0512695,16.6504
0.667946,0.150146,15.4985
0.703325,0.137939,15.2891
0.690318,0.290527,15.4985
0.723876,0.322266,15.708
0.707111,0.300293,16.3363
0.736937,0.285645,16.8599
0.742554,0.205078,17.0693
0.774164,0.209961,17.9071
0.830184,0.280762,18.326
0.839592,0.20752,18.7448
0.789281,0.131836,19.2684
0.783519,0.581055,19.2684
0.751875,0.158691,19.6873
0.707076,0.0720215,20.5251
0.688517,0.101318,21.677
0.658812,0.0610352,22.7242
0.658747,-0.00488281,23.6667
0.668034,0.0134277,23.8761
0.692124,0.0317383,23.6667
0.718296,0.00488281,22.7242
0.70354,0.0488281,20.944
0.649503,0.0378418,19.4779
0.707368,0.100098,17.9071
0.759377,0.170898,16.6504
0.751851,0.174561,16.6504
0.679298,0.164795,16.3363
0.666099,0.280762,16.8599
0.707017,0.290527,17.2788
0.720142,0.119629,17.4882
0.662436,0.241699,17.6976
0.682947,0.200195,17.6976
0.669959,0.3479,18.326
0.627064,0.181885,18.5354
0.619633,0.262451,19.2684
0.634552,0.196533,19.6873
0.776144,0.057373,20.1062
0.811572,0.0671387,20.7345
0.742542,0.101318,21.677
0.634587,0.020752,22.3053
0.67558,0.00610352,22.5147
0.701559,0.00244141,22.0959
0.686777,-0.358887,20.944
0.737217,0.032959,20.944
0.740855,-0.00732422,19.2684
0.757574,0.0427246,17.2788
0.709069,-0.012207,15.4985
0.641924,0.00732422,14.4513
0.632666,0.211182,14.2419
0.72761,0.216064,14.2419
0.746283,0.299072,14.4513
0.735219,0.321045,15.0796
0.759427,0.418701,15.708
0.82832,0.473633,16.3363
0.930732,0.281982,17.0693
0.844956,0.297852,18.1165
0.76856,0.281982,19.059
0.805885,0.366211,19.6873
0.826395,0.0598145,20.3156
0.731417,0.065918,20.944
0.681032,0.119629,21.4676
0.69408,0.0732422,22.3053
0.673676,0.0537109,23.1431
0.677477,0.0720215,23.6667
0.601044,-0.00488281,24.295
0.651334,-0.0634766,23.8761
0.677434,-0.0158691,23.3525
0.692239,0.00732422,22.3053
0.662447,0.00976563,20.5251
0.623387,0.012207,19.4779
0.69416,0.098877,17.4882
0.673632,0.0927734,17.0693
0.709092,0.26001,16.6504
0.751913,0.26001,17.2788
0.716372,0.203857,17.2788
0.705189,0.157471,17.2788
0.688591,0.202637,17.4882
0.699822,0.197754,17.4882
0.660742,0.108643,17.4882
0.617846,0.180664,17.2788
0.655002,0.26123,17.0693
0.71452,0.238037,17.0693
0.725632,0.345459,16.8599
0.740616,0.244141,17.2788
0.729559,0.194092,18.326
0.722131,0.0976563,19.4779
0.750005,0.0891113,20.7345
0.681021,0.142822,22.0959
0.639969,0.0866699,22.3053
0.647492,-0.00244141,21.8864
0.696076,0.0830078,21.4676
0.686709,0.0805664,19.8968
0.662393,0.136719,18.7448
0.681032,0.0708008,17.6976
0.632604,0.137939,16.8599
0.632604,0.141602,17.0693
0.714567,0.147705,17.0693
0.798342,0.125732,17.4882
0.820741,0.192871,17.4882
0.817159,0.249023,17.4882
0.817113,0.20874,17.4882
0.787188,0.211182,17.4882
0.779874,0.284424,17.6976
0.755673,0.130615,17.9071
0.709139,0.130615,17.9071
0.668244,0.2771,18.1165
0.669887,0.159912,18.5354
0.755423,0.0720215,19.2684
0.775887,0.216064,20.3156
0.723828,-0.0231934,21.4676
0.746338,-0.0012207,22.5147
0.731508,0.0830078,22.9336
0.628984,0.00244141,23.3525
0.671768,0.00610352,22.7242
0.749981,0.045166,21.1534
0.703383,0.0769043,20.1062
0.697866,0.100098,19.2684
0.757575,0.0952148,18.5354
0.724115,0.10376,18.326
0.641997,0.195313,18.1165
0.686698,0.290527,18.326
0.69038,0.162354,18.1165
0.736973,0.205078,17.9071
0.668122,0.201416,17.6976
0.705352,0.279541,17.4882
0.779719,0.185547,17.0693
0.703418,0.177002,16.3363
0.720166,0.177002,16.1268
0.759238,0.17334,16.3363
0.848749,0.198975,16.6504
0.858101,0.107422,17.9071
0.783687,0.135498,19.059
0.701652,0.183105,20.3156
0.735109,0.0878906,21.677
0.70911,0.220947,21.8864
0.634457,0.0634766,21.8864
0.684732,-0.00488281,21.4676
0.668056,0.0366211,20.1062
0.683054,0.045166,19.2684
0.744553,0.0512695,18.1165
0.645799,0.0683594,17.0693
0.60852,0.0561523,16.8599
0.696077,0.144043,16.8599
0.781668,0.216064,17.2788
0.787266,0.241699,17.4882
0.805832,0.155029,17.6976
0.813342,0.253906,17.9071
0.82645,0.150146,17.9071
0.789132,0.291748,18.1165
0.718396,0.0561523,18.326
0.725758,0.0634766,18.7448
0.710951,0.0683594,19.2684
0.690558,0.161133,20.1062
0.634595,0.233154,20.7345
0.641991,0.0744629,21.677
0.679252,-0.0146484,22.3053
0.695984,-0.00488281,22.5147
0.688602,0.130615,22.3053
0.696042,0.0354004,21.1534
0.679421,0.0952148,19.4779
0.634635,0.0585938,17.9071
0.671746,0.189209,16.3363
0.708999,0.294189,15.2891
0.699637,0.324707,15.2891
0.681071,0.32959,15.2891
0.701617,0.330811,15.9174
0.701583,0.412598,16.3363
0.697883,0.435791,17.0693
0.738843,0.344238,17.4882
0.703406,0.24292,18.1165
0.634468,0.201416,18.5354
0.675524,0.3479,19.2684
0.752006,0.180664,19.2684
0.755773,0.0964355,19.2684
0.742701,0.109863,19.2684
0.735194,0.0549316,19.6873
0.686629,0.0646973,20.7345
0.645651,0.19165,21.677
0.679185,0.0256348,22.5147
0.688613,0.00732422,22.7242
0.709081,0.0732422,22.5147
0.677377,0.0866699,22.0959
0.617816,0.032959,20.7345
0.60844,0.0366211,19.2684
0.649373,0.203857,17.9071
0.658725,0.137939,16.6504
0.649545,0.155029,15.9174
0.621637,0.213623,15.4985
0.649621,0.136719,15.4985
0.709168,0.217285,15.9174
0.746307,0.213623,16.3363
0.787227,0.279541,16.8599
0.850591,0.245361,17.0693
0.841228,0.24292,17.2788
0.772447,0.235596,17.4882
0.774299,0.283203,17.9071
0.763024,0.20874,18.1165
0.837448,0.214844,18.7448
0.831886,0.214844,19.2684
0.761248,0.351563,20.1062
0.679365,0.123291,21.4676
0.636505,0.0744629,22.7242
0.681037,0.0634766,23.8761
0.666143,0.0756836,24.5044
0.671746,0.150146,24.5044
0.686641,0.0366211,23.6667
0.720189,0.140381,22.0959
0.7239,0.098877,20.5251
0.727658,0.0744629,19.059
0.690363,0.169678,17.9071
0.662404,0.0939941,17.6976
0.694092,0.184326,17.6976
0.677444,0.174561,17.9071
0.677489,0.288086,17.9071
0.666347,0.253906,17.6976
0.701768,0.294189,17.4882
0.729607,0.202637,17.2788
0.720273,0.264893,17.2788
0.751758,0.263672,17.0693
0.729462,0.181885,16.8599
0.746332,0.178223,16.8599
0.707251,0.3479,16.8599
0.699823,0.200195,17.0693
0.74453,0.280762,20.1062
0.766931,0.0964355,21.4676
0.744529,0.0854492,22.9336
0.675535,0.0585938,23.1431
0.701594,0.0610352,22.7242
0.658715,-0.0561523,22.3053
0.6848,-0.00854492,21.4676
0.699834,0.107422,20.3156
0.664345,0.0341797,19.2684
0.694137,0.13916,18.326
0.666231,0.0598145,17.6976
0.64016,0.162354,17.4882
0.679275,0.178223,17.2788
0.740677,0.279541,17.0693
0.712756,0.200195,17.0693
0.738782,0.20752,16.8599
0.78359,0.0622559,16.8599
0.813486,0.112305,16.6504
0.804218,0.286865,16.1268
0.748338,0.286865,15.708
0.75939,0.366211,15.708
0.8375,0.300293,15.9174
0.869167,0.212402,16.8599
0.824494,0.250244,18.1165
0.809767,0.219727,19.8968
0.772498,0.157471,21.677
0.697924,0.0732422,23.3525
0.686732,0.0830078,23.8761
0.666225,0.0622559,23.6667
0.656937,0.0476074,22.7242
0.654997,0.187988,21.677
0.666209,0.0744629,20.3156
0.658834,0.169678,19.6873
0.629058,0.17334,19.059
0.733391,0.174561,18.7448
0.729534,0.17334,18.7448
0.695961,0.112305,18.5354
0.744504,0.203857,18.326
0.744467,0.203857,17.9071
0.729594,0.262451,17.6976
0.649512,0.128174,17.2788
0.638327,0.26123,17.0693
0.649416,0.180664,16.8599
0.625137,0.192871,16.6504
0.634615,0.0476074,16.8599
0.746424,0.200195,17.2788
0.763075,0.197754,18.1165
0.824584,0.308838,19.4779
0.777957,0.0805664,20.5251
0.736888,0.0854492,21.677
0.694046,0.144043,22.0959
0.602849,0.0256348,21.677
0.684823,0.0854492,21.1534
0.723876,0.0830078,20.1062
0.7258,0.078125,19.2684
0.673665,0.0524902,18.5354
0.671857,0.129395,17.9071
0.670015,0.0598145,17.6976
0.647626,0.206299,17.6976
0.692388,0.0646973,17.9071
0.671835,0.155029,18.1165
0.712609,0.109863,18.1165
0.71068,0.206299,18.326
0.710704,0.148926,18.326
0.802136,0.198975,17.9071
0.76502,0.286865,17.9071
0.727682,0.130615,17.2788
0.768515,0.216064,17.2788
0.740537,0.125732,17.4882
0.705282,0.20874,18.326
0.735097,0.0732422,19.8968
0.740751,0.140381,21.4676
0.720392,0.152588,22.7242
0.67361,0.0866699,23.1431
0.681156,0.0231934,22.9336
0.712803,0.0732422,22.3053
0.664333,0.0524902,20.7345
0.658726,0.0378418,18.1165
0.679185,0.169678,17.0693
0.695973,0.250244,17.0693
0.716514,0.167236,17.0693
0.696054,0.155029,17.6976
0.710904,0.258789,17.9071
0.727694,0.252686,17.9071
0.675524,0.24292,18.1165
0.673687,0.141602,18.1165
0.697981,0.195313,18.1165
0.744406,0.185547,18.1165
0.755547,0.26123,18.1165
0.701536,0.3479,18.1165
0.725776,0.169678,18.1165
0.750043,0.151367,19.059
0.742677,0.230713,20.1062
0.750129,0.0769043,21.4676
0.664399,0.172119,22.5147
0.63641,0.00488281,22.7242
0.64386,0,22.5147
0.703691,0.0549316,21.677
0.660709,0.00244141,19.8968
0.638265,0.0817871,18.1165
0.617773,0.108643,16.8599
0.614026,0.161133,15.2891
0.643797,0.151367,15.2891
0.712703,0.214844,15.2891
0.738795,0.209961,15.4985
0.69973,0.266113,16.1268
0.757349,0.125732,16.6504
0.798394,0.424805,17.0693
0.804126,0.292969,17.4882
0.798494,0.297852,18.1165
0.843288,0.297852,18.5354
0.800416,0.211182,18.7448
0.720356,0.212402,19.059
0.738953,0.216064,19.2684
0.712786,0.157471,19.8968
0.736991,0.0720215,20.944
0.772421,0.0744629,22.0959
0.660628,-0.0109863,22.9336
0.612168,-0.0854492,23.6667
0.630798,0.00976563,23.6667
0.705364,0.0622559,22.9336
0.755698,0.00488281,21.677
0.727706,0.0524902,19.6873
0.738856,0.00976563,18.326
0.753845,0.124512,17.0693
0.716502,0.183105,16.1268
0.68672,0.17334,16.1268
0.711074,0.257568,15.9174
0.681201,0.241699,16.3363
0.705329,0.229492,16.8599
0.720332,0.216064,17.2788
0.770507,0.335693,17.6976
0.772397,0.322266,17.9071
0.683009,0.283203,18.326
0.737052,0.336914,18.7448
0.770633,-0.0634766,19.2684
0.753702,0.195313,19.8968
0.716479,0.198975,20.5251
0.742676,0.197754,21.1534
0.712797,0.0146484,22.0959
0.651437,0.183105,22.5147
0.638359,0.00854492,22.9336
0.621539,0.00366211,22.7242
0.632656,-0.128174,22.0959
0.595369,-0.00244141,20.5251
0.580462,-0.00610352,18.5354
0.610253,-0.00854492,16.6504
0.645768,0.0219727,15.0796
0.6682,0.161133,13.9277
0.694264,0.153809,13.9277
0.71288,0.302734,14.4513
0.720249,0.292969,14.8702
0.770545,0.455322,15.708
0.852475,0.301514,16.3363
0.861739,0.473633,17.9071
0.826401,0.270996,19.059
0.843216,0.281982,19.8968
0.725776,0.130615,20.5251
0.655008,0.0598145,21.1534
0.668156,-0.0219727,21.4676
0.677466,0.0695801,21.677
0.645704,0.163574,22.3053
0.63273,-0.0134277,22.9336
0.709121,-0.00854492,23.3525
0.656981,-0.148926,23.6667
0.617908,-0.0012207,23.1431
0.563793,0.032959,22.3053
0.547069,0.00488281,20.7345
0.651366,0.0976563,19.2684
0.70534,0.100098,17.6976
0.750067,0.098877,16.3363
0.772461,0.317383,15.9174
0.72393,0.252686,15.9174
0.744578,0.247803,16.1268
0.776158,0.238037,16.6504
0.75927,0.258789,17.0693
0.722041,0.294189,17.2788
0.6848,0.294189,17.2788
0.683032,0.377197,17.4882
0.737071,0.280762,17.6976
0.748252,0.26123,17.6976
0.71842,0.26123,17.4882
0.7575,0.177002,17.4882
0.763087,0.258789,17.4882
0.701583,0.148926,17.4882
0.748164,0.236816,18.7448
0.76856,0.101318,20.1062
0.733209,0.164795,21.4676
0.729559,0.0854492,22.3053
0.685015,0.0866699,22.3053
0.668222,0.0268555,21.8864
0.684868,0.0842285,20.944
0.697941,0.032959,19.6873
0.709104,0.0769043,18.5354
0.651441,0.0732422,17.4882
0.603078,0.13916,16.8599
0.656959,0.216064,17.0693
0.789138,0.134277,17.0693
0.818944,0.238037,17.4882
0.777907,0.244141,17.4882
0.763035,0.198975,17.4882
0.78724,0.296631,17.6976
0.856277,0.211182,17.6976
0.81714,0.128174,17.6976
0.809487,0.209961,17.9071
0.844956,0.286865,17.9071
0.800404,0.216064,18.326
0.720284,0.213623,18.7448
0.766911,0.206299,19.6873
0.779913,0.0744629,20.944
0.759352,0.158691,21.677
0.742529,0.0683594,22.7242
0.662459,0.0805664,23.1431
0.671813,0.0268555,22.9336
0.666259,0.045166,22.7242
0.690512,0.147705,21.677
0.67932,0.0415039,20.5251
0.634562,0.0817871,19.6873
0.7574,0.090332,18.7448
0.762962,0.0952148,18.326
0.725944,0.206299,18.1165
0.673822,0.198975,18.1165
0.656883,0.203857,18.1165
0.70901,0.114746,17.9071
0.714638,0.203857,17.6976
0.703389,0.198975,17.4882
0.716413,0.180664,17.2788
0.655024,0.181885,16.8599
